SELL, ADBE, 433.18, 432.69223160271616, 0.9479161219085314, 0.14507909836652402, 0.29015819673304805, 0.4352372950995721, 0.5803163934660961, 0.7253954918326201, 0.8704745901991442, 1.0155536885656682, 1.1606327869321922, 1.3057118852987162, 1.4507909836652402, 20220311, 08:38:00
BUY, ADBE, 433.66, 432.6852514876068, 0.04301644159666166, 0.31921228850957917, 0.6384245770191583, 0.9576368655287375, 1.2768491540383167, 1.5960614425478958, 1.915273731057475, 2.234486019567054, 2.5536983080766333, 2.8729105965862125, 3.1921228850957917, 20220311, 08:43:00
SELL, ADBE, 439.665, 427.6447007990993, 1.427551789525093, 0.1585198464629233, 0.3170396929258466, 0.47555953938876994, 0.6340793858516932, 0.7925992323146165, 0.9511190787775399, 1.109638925240463, 1.2681587717033864, 1.4266786181663098, 1.585198464629233, 20220316, 09:34:00
BUY, ADBE, 435.47, 434.70785865190265, 0.08452760983030491, 0.2547756973543648, 0.5095513947087296, 0.7643270920630943, 1.0191027894174591, 1.273878486771824, 1.5286541841261887, 1.7834298814805534, 2.0382055788349183, 2.292981276189283, 2.547756973543648, 20220316, 11:42:00
SELL, ADBE, 436.38, 434.74873504366553, 0.8560863149899101, 0.2597254434779903, 0.5194508869559806, 0.7791763304339709, 1.0389017739119613, 1.2986272173899516, 1.5583526608679419, 1.8180781043459322, 2.0778035478239225, 2.337528991301913, 2.597254434779903, 20220316, 11:45:00
BUY, ADBE, 435.43, 434.76924622309133, -0.07428785818878808, 0.3396079380025165, 0.679215876005033, 1.0188238140075494, 1.358431752010066, 1.6980396900125825, 2.037647628015099, 2.3772555660176153, 2.716863504020132, 3.0564714420226484, 3.396079380025165, 20220316, 11:51:00
SELL, ADBE, 436.28, 434.91738840338064, 0.8588838432017002, 0.39677803322789984, 0.7935560664557997, 1.1903340996836995, 1.5871121329115994, 1.9838901661394992, 2.380668199367399, 2.777446232595299, 3.1742242658231987, 3.5710022990510986, 3.9677803322789984, 20220316, 12:08:00
BUY, ADBE, 436.0, 435.09817574462704, 0.07003623446795534, 0.4210929889478798, 0.8421859778957596, 1.2632789668436393, 1.684371955791519, 2.1054649447393987, 2.5265579336872785, 2.9476509226351584, 3.368743911583038, 3.789836900530918, 4.210929889478797, 20220316, 12:30:00
SELL, ADBE, 436.51, 435.2259902226219, 0.7988353582414819, 0.3985214207027888, 0.7970428414055776, 1.1955642621083664, 1.5940856828111551, 1.9926071035139439, 2.391128524216733, 2.7896499449195216, 3.1881713656223103, 3.586692786325099, 3.9852142070278878, 20220316, 12:39:00
BUY, ADBE, 436.2803, 435.2638470592112, 0.37129540653777576, 0.3924495591170884, 0.7848991182341768, 1.1773486773512651, 1.5697982364683536, 1.962247795585442, 2.3546973547025303, 2.747146913819619, 3.139596472936707, 3.5320460320537954, 3.924495591170884, 20220316, 12:43:00
SELL, ADBE, 436.68, 435.4613425946698, 0.7502607250518012, 0.3587583996413585, 0.717516799282717, 1.0762751989240755, 1.435033598565434, 1.7937919982067927, 2.152550397848151, 2.5113087974895096, 2.870067197130868, 3.228825596772227, 3.5875839964135854, 20220316, 12:57:00
BUY, ADBE, 437.57, 435.4734685390015, 0.6072045816371929, 0.35682179687909166, 0.7136435937581833, 1.070465390637275, 1.4272871875163666, 1.7841089843954583, 2.14093078127455, 2.4977525781536416, 2.8545743750327333, 3.211396171911825, 3.5682179687909166, 20220316, 12:58:00
SELL, ADBE, 439.4, 437.8237007720715, 0.895053647804228, 0.4427096047854714, 0.8854192095709428, 1.3281288143564143, 1.7708384191418856, 2.213548023927357, 2.6562576287128286, 3.0989672334983, 3.541676838283771, 3.9843864430692424, 4.427096047854714, 20220317, 08:44:00
BUY, ADBE, 440.71, 439.60711950748157, 0.3993438944560362, 0.21072104231006195, 0.4214420846201239, 0.6321631269301858, 0.8428841692402478, 1.0536052115503098, 1.2643262538603717, 1.4750472961704335, 1.6857683384804956, 1.8964893807905576, 2.1072104231006197, 20220317, 09:33:00
SELL, ADBE, 440.76, 439.6524305939351, 0.7545304206539035, 0.21911304118531455, 0.4382260823706291, 0.6573391235559436, 0.8764521647412582, 1.0955652059265728, 1.3146782471118872, 1.5337912882972018, 1.7529043294825164, 1.972017370667831, 2.1911304118531456, 20220317, 09:36:00
BUY, ADBE, 439.62, 438.8567517187417, 0.26605361567033, 0.36974631948656594, 0.7394926389731319, 1.1092389584596978, 1.4789852779462638, 1.8487315974328298, 2.2184779169193956, 2.5882242364059618, 2.9579705558925276, 3.3277168753790933, 3.6974631948656596, 20220317, 11:57:00
SELL, ADBE, 440.88, 439.1318880666727, 1.0169404914888842, 0.5060330407658394, 1.0120660815316789, 1.5180991222975182, 2.0241321630633577, 2.5301652038291973, 3.0361982445950364, 3.542231285360876, 4.0482643261267155, 4.554297366892555, 5.060330407658395, 20220317, 12:29:00
BUY, ADBE, 441.47, 440.141712529983, 0.5680305341701405, 0.5743894145300965, 1.148778829060193, 1.7231682435902895, 2.297557658120386, 2.8719470726504825, 3.446336487180579, 4.020725901710676, 4.595115316240772, 5.169504730770869, 5.743894145300965, 20220317, 13:13:00
SELL, ADBE, 441.63, 440.5846119941745, 0.7304069640050537, 0.3374342872791821, 0.6748685745583642, 1.0123028618375463, 1.3497371491167285, 1.6871714363959107, 2.0246057236750925, 2.3620400109542747, 2.699474298233457, 3.036908585512639, 3.3743428727918214, 20220317, 14:08:00
