SELL, AAP, 205.49, 203.42734457692663, 0.9604104281926028, 0.10397259037345805, 0.2079451807469161, 0.3119177711203741, 0.4158903614938322, 0.5198629518672903, 0.6238355422407482, 0.7278081326142063, 0.8317807229876644, 0.9357533133611224, 1.0397259037345805, 20220311, 11:08:00
BUY, AAP, 205.57, 204.54031978902697, 0.4503763556047108, 0.2320776816847066, 0.4641553633694132, 0.6962330450541199, 0.9283107267388264, 1.160388408423533, 1.3924660901082397, 1.6245437717929463, 1.8566214534776528, 2.0886991351623596, 2.320776816847066, 20220311, 12:28:00
SELL, AAP, 205.675, 204.22721480327687, 0.81573154410832, 0.23564892609688948, 0.47129785219377895, 0.7069467782906684, 0.9425957043875579, 1.1782446304844474, 1.4138935565813369, 1.6495424826782263, 1.8851914087751158, 2.120840334872005, 2.3564892609688948, 20220316, 08:52:00
BUY, AAP, 205.0, 204.3876252878268, -0.11331257331908129, 0.19977109300051984, 0.3995421860010397, 0.5993132790015595, 0.7990843720020794, 0.9988554650025993, 1.198626558003119, 1.3983976510036389, 1.5981687440041588, 1.7979398370046786, 1.9977109300051985, 20220316, 09:10:00
SELL, AAP, 206.44, 204.50347692924288, 0.8573849588088986, 0.21014186145578023, 0.42028372291156046, 0.6304255843673408, 0.8405674458231209, 1.050709307278901, 1.2608511687346815, 1.4709930301904617, 1.6811348916462419, 1.891276753102022, 2.101418614557802, 20220316, 09:22:00
BUY, AAP, 207.5801, 207.074052919108, 0.24052789893695958, 0.13513238468370078, 0.27026476936740157, 0.4053971540511023, 0.5405295387348031, 0.675661923418504, 0.8107943081022047, 0.9459266927859055, 1.0810590774696063, 1.216191462153307, 1.351323846837008, 20220316, 11:49:00
SELL, AAP, 207.66, 207.11305115087725, 0.46302471818119517, 0.14896463355759995, 0.2979292671151999, 0.4468939006727999, 0.5958585342303998, 0.7448231677879997, 0.8937878013455998, 1.0427524349031996, 1.1917170684607996, 1.3406817020183996, 1.4896463355759995, 20220316, 11:54:00
BUY, AAP, 207.73, 207.12393130432142, 0.30203522126935334, 0.15676307011033427, 0.31352614022066855, 0.4702892103310028, 0.6270522804413371, 0.7838153505516714, 0.9405784206620056, 1.09734149077234, 1.2541045608826742, 1.4108676309930084, 1.5676307011033428, 20220316, 11:56:00
SELL, AAP, 207.76, 207.15482446867054, 0.4293973877860909, 0.17451899737356932, 0.34903799474713865, 0.5235569921207079, 0.6980759894942773, 0.8725949868678466, 1.0471139842414159, 1.2216329816149853, 1.3961519789885546, 1.5706709763621238, 1.7451899737356933, 20220316, 12:01:00
BUY, AAP, 207.57, 207.18003806115817, 0.12031994929754553, 0.19770721867905824, 0.3954144373581165, 0.5931216560371747, 0.790828874716233, 0.9885360933952912, 1.1862433120743494, 1.3839505307534077, 1.581657749432466, 1.7793649681115242, 1.9770721867905825, 20220316, 12:07:00
SELL, AAP, 207.84, 206.372316616531, 0.7214842487412282, 0.14141151817854716, 0.2828230363570943, 0.4242345545356415, 0.5656460727141887, 0.7070575908927358, 0.848469109071283, 0.9898806272498302, 1.1312921454283773, 1.2727036636069244, 1.4141151817854716, 20220317, 14:49:00
BUY, AAP, 203.85, 203.12783604271155, 0.17506583881494828, 0.2734885531386397, 0.5469771062772794, 0.820465659415919, 1.0939542125545587, 1.3674427656931984, 1.640931318831838, 1.9144198719704777, 2.1879084251091174, 2.461396978247757, 2.734885531386397, 20220318, 12:01:00
SELL, AAP, 204.0833, 203.30984521840037, 0.5538144362537477, 0.20794006413742852, 0.41588012827485704, 0.6238201924122856, 0.8317602565497141, 1.0397003206871427, 1.2476403848245712, 1.4555804489619997, 1.6635205130994282, 1.8714605772368567, 2.0794006413742854, 20220318, 13:38:00
BUY, AAP, 204.28, 203.31754128587897, 0.4153046487629958, 0.21043262369292737, 0.42086524738585473, 0.6312978710787821, 0.8417304947717095, 1.052163118464637, 1.2625957421575642, 1.4730283658504915, 1.683460989543419, 1.8938936132363464, 2.104326236929274, 20220318, 13:39:00
SELL, AAP, 204.77, 203.49271456969436, 0.66161542090641, 0.22002513014729455, 0.4400502602945891, 0.6600753904418837, 0.8801005205891782, 1.1001256507364727, 1.3201507808837674, 1.5401759110310618, 1.7602010411783564, 1.980226171325651, 2.2002513014729455, 20220318, 14:05:00
BUY, AAP, 205.19, 203.83100203328436, 0.51333373402013, 0.26443823969784486, 0.5288764793956897, 0.7933147190935346, 1.0577529587913794, 1.3221911984892243, 1.5866294381870691, 1.851067677884914, 2.115505917582759, 2.3799441572806037, 2.6443823969784486, 20220318, 14:36:00
SELL, AAP, 207.0307, 204.38736864231578, 0.995434982800785, 0.3291946339272041, 0.6583892678544082, 0.9875839017816124, 1.3167785357088164, 1.6459731696360205, 1.9751678035632247, 2.3043624374904286, 2.633557071417633, 2.962751705344837, 3.291946339272041, 20220321, 08:34:00
BUY, AAP, 205.7899, 204.60840342457286, 0.41087900332695265, 0.28541870430017025, 0.5708374086003405, 0.8562561129005107, 1.141674817200681, 1.4270935215008511, 1.7125122258010215, 1.9979309301011918, 2.283349634401362, 2.568768338701532, 2.8541870430017022, 20220321, 08:49:00
SELL, AAP, 206.71, 204.5865657460472, 1.0529770088018988, 0.34206829788611587, 0.6841365957722317, 1.0262048936583477, 1.3682731915444635, 1.7103414894305793, 2.0524097873166953, 2.394478085202811, 2.736546383088927, 3.078614680975043, 3.4206829788611586, 20220322, 08:31:00
