ABTX, 43.87, 08:30
ABTX, 44.7057, 08:32
ABTX, 44.17, 08:43
ABTX, 43.83, 08:57
ABTX, 43.766, 10:06
ABTX, 43.77, 10:54
ABTX, 43.71, 11:10
ABTX, 43.78, 11:11
ABTX, 43.6, 11:45
ABTX, 43.64, 11:46
ABTX, 43.64, 11:48
ABTX, 43.79, 12:17
ABTX, 43.79, 12:32
ABTX, 43.8559, 12:35
ABTX, 43.85, 13:25
ABTX, 43.75, 13:30
ABTX, 43.81, 13:33
ABTX, 43.6, 13:56
ABTX, 43.53, 13:57
ABTX, 43.55, 13:58
ABTX, 43.69, 14:36
ABTX, 43.75, 14:38
ABTX, 43.59, 14:49
ABTX, 43.62, 14:51
ABTX, 43.58, 14:52
ABTX, 43.67, 14:53
ABTX, 43.56, 14:55
ABTX, 43.58, 14:56
ABTX, 43.6, 14:57
ABTX, 43.66, 14:58
ABTX, 43.7, 14:59
ABTX, 43.63, 15:00
ABTX, 43.63, 15:01
