ACHL, 3.06, 08:30
ACHL, 3.06, 08:31
ACHL, 3.06, 08:36
ACHL, 3.06, 08:37
ACHL, 3.06, 08:43
ACHL, 3.03, 08:47
ACHL, 3.0, 08:48
ACHL, 3.0, 08:51
ACHL, 2.92, 08:53
ACHL, 2.884, 08:55
ACHL, 2.85, 08:58
ACHL, 2.85, 09:03
ACHL, 2.85, 09:04
ACHL, 2.8949, 09:07
ACHL, 2.905, 09:13
ACHL, 2.804, 09:14
ACHL, 2.8, 09:19
ACHL, 2.81, 09:20
ACHL, 2.8199, 09:21
ACHL, 2.8447, 09:22
ACHL, 2.85, 09:24
ACHL, 2.8101, 09:28
ACHL, 2.82, 09:31
ACHL, 2.8499, 09:36
ACHL, 2.89, 09:38
ACHL, 2.89, 09:39
ACHL, 2.89, 09:41
ACHL, 2.89, 09:42
ACHL, 2.92, 09:52
ACHL, 2.8637, 09:54
ACHL, 2.8612, 09:55
ACHL, 2.8501, 09:56
ACHL, 2.8575, 10:11
ACHL, 2.86, 10:13
ACHL, 2.86, 10:19
ACHL, 2.8948, 10:23
ACHL, 2.9073, 11:23
ACHL, 2.9, 11:24
ACHL, 2.8201, 11:50
ACHL, 2.82, 11:51
ACHL, 2.82, 11:52
ACHL, 2.8, 11:53
ACHL, 2.73, 11:54
ACHL, 2.73, 11:55
ACHL, 2.75, 11:56
ACHL, 2.73, 11:58
ACHL, 2.74, 12:07
ACHL, 2.74, 12:10
ACHL, 2.74, 12:11
ACHL, 2.74, 12:13
ACHL, 2.75, 12:16
ACHL, 2.76, 12:17
ACHL, 2.7716, 12:19
ACHL, 2.76, 12:23
ACHL, 2.76, 12:30
ACHL, 2.76, 12:34
ACHL, 2.78, 12:38
ACHL, 2.7822, 12:39
ACHL, 2.8, 12:42
ACHL, 2.77, 12:47
ACHL, 2.77, 12:51
ACHL, 2.775, 12:59
ACHL, 2.76, 13:13
ACHL, 2.77, 13:14
ACHL, 2.7799, 13:16
ACHL, 2.76, 13:18
ACHL, 2.76, 13:20
ACHL, 2.765, 13:25
ACHL, 2.7401, 13:32
ACHL, 2.74, 13:34
ACHL, 2.735, 13:35
ACHL, 2.735, 13:36
ACHL, 2.725, 13:37
ACHL, 2.725, 13:38
ACHL, 2.72, 13:40
ACHL, 2.705, 13:41
ACHL, 2.7089, 13:42
ACHL, 2.7001, 13:44
ACHL, 2.7, 13:45
ACHL, 2.7, 13:46
ACHL, 2.695, 13:52
ACHL, 2.7047, 13:53
ACHL, 2.7, 13:55
ACHL, 2.71, 13:56
ACHL, 2.715, 14:00
ACHL, 2.74, 14:01
ACHL, 2.785, 14:05
ACHL, 2.77, 14:13
ACHL, 2.76, 14:16
ACHL, 2.74, 14:17
ACHL, 2.74, 14:27
ACHL, 2.76, 14:29
ACHL, 2.74, 14:39
ACHL, 2.76, 14:40
ACHL, 2.74, 14:42
ACHL, 2.76, 14:43
ACHL, 2.76, 14:44
ACHL, 2.74, 14:45
ACHL, 2.76, 14:46
ACHL, 2.76, 14:47
ACHL, 2.78, 14:48
ACHL, 2.78, 14:49
ACHL, 2.8173, 14:53
ACHL, 2.78, 14:54
ACHL, 2.78, 14:56
ACHL, 2.74, 14:57
ACHL, 2.77, 14:58
ACHL, 2.81, 14:59
ACHL, 2.8, 15:00
