ACT, 20.16, 20220309 08:30:00
ACT, 20.2529, 20220309 08:40:00
ACT, 20.29, 20220309 08:51:00
ACT, 20.41, 20220309 08:52:00
ACT, 20.43, 20220309 09:03:00
ACT, 20.36, 20220309 09:05:00
ACT, 20.4, 20220309 09:22:00
ACT, 20.28, 20220309 09:23:00
ACT, 20.26, 20220309 09:26:00
ACT, 20.28, 20220309 09:33:00
ACT, 20.42, 20220309 10:00:00
ACT, 20.38, 20220309 10:03:00
ACT, 20.35, 20220309 10:07:00
ACT, 20.345, 20220309 10:18:00
ACT, 20.28, 20220309 10:26:00
ACT, 20.28, 20220309 10:28:00
ACT, 20.27, 20220309 10:29:00
ACT, 20.09, 20220309 10:32:00
ACT, 20.29, 20220309 10:35:00
ACT, 20.27, 20220309 10:36:00
ACT, 20.24, 20220309 10:37:00
ACT, 20.22, 20220309 10:38:00
ACT, 20.2, 20220309 10:42:00
